title,company,location,country,country_code,salary_min,salary_max,description,created,contract_type,search_term,url,skills_mentioned,is_remote,salary_avg,posted_date,posted_month
Business Analist - Power BI,Evoke B.V.,"Arnhem, Gelderland",Netherlands,nl,48000.0,70800.0,"Over de functie Als Business Analist ben jij dé schakel tussen data, processen en management. Jij helpt de organisatie om slimme, datagedreven beslissingen te nemen. In deze rol werk je in multidisciplinaire teams aan dashboards, analyses en datagedreven oplossingen die de organisatie écht vooruit helpen. Wat ga je doen? Als Business Analist vertaal je de behoeften van de organisatie naar concrete datagedreven oplossingen. Je bouwt en onderhoudt dashboards in Power BI en visualiseert complexe d…",2026-03-18 15:17:15+00:00,,business analyst,https://www.adzuna.nl/details/5670720140?utm_medium=api&utm_source=224a9253,power bi,0,59400.0,2026-03-18,Mar 2026
Senior Business Analyst – Hypotheken,Ohpen,"Oud Zuid, Amsterdam",Netherlands,nl,,,Description Ben jij een doorgewinterde expert in de Nederlandse hypotheekmarkt en klaar om écht impact te maken? Bij Ohpen krijg je de kans om je ervaring om te zetten in innovatieve oplossingen binnen een vooruitstrevende Fintech – midden in hartje van Amsterdam. Briefing Als Senior Business Analyst bij Ohpen ben je veel meer dan alleen een schakel tussen business en IT. Je bent een strategische partner voor onze klanten én een inhoudelijke expert op het gebied van hypotheken en financiële die…,2025-06-05 11:43:57+00:00,,business analyst,https://www.adzuna.nl/details/5234263352?utm_medium=api&utm_source=224a9253,,0,,2025-06-05,Jun 2025
Business Analist - Digitale Overheid,CGI Nederland,Nederland,Netherlands,nl,,,"Position Description: Ben jij een gedreven teamspeler die zich graag vastbijt in complexe vraagstukken, analytisch is en graag de brug wilt slaan tussen het ontwikkelingsteam en de business? Dan is dit jouw uitgelezen kans om met ons het verschil te maken voor miljoenen mensen in Nederland en heb jij direct positieve impact op onze samenleving. Jouw rol in ons team Als Business Analist werk je mee aan het realiseren en door ontwikkelen van mooie en innovatieve oplossingen voor de Nederlandse ov…",2025-10-02 19:28:23+00:00,,business analyst,https://www.adzuna.nl/details/5427256898?utm_medium=api&utm_source=224a9253,,0,,2025-10-02,Oct 2025
Business Analist - Digitale Overheid,CGI,Nederland,Netherlands,nl,,,"CGI Netherlands - Welkom bij CGI – Leer ons kennen in 90 seconden By playing this video you consent to Google/YouTube processing your data and using cookies – Learn more . Position Description: Ben jij een gedreven teamspeler die zich graag vastbijt in complexe vraagstukken, analytisch is en graag de brug wilt slaan tussen het ontwikkelingsteam en de business? Dan is dit jouw uitgelezen kans om met ons het verschil te maken voor miljoenen mensen in Nederland en heb jij direct positieve impact o…",2026-03-15 01:57:09+00:00,,business analyst,https://www.adzuna.nl/details/5665944492?utm_medium=api&utm_source=224a9253,,0,,2026-03-15,Mar 2026
Business Analyst in Zuid-Holland,Van der Voort Potplanten,"Honselersdijk, Westland",Netherlands,nl,,,"Financieel / Administratief Ben jij iemand die cijfers en processen tot leven kan brengen? Wil je werken waar date en IT elkaar ontmoeten en waar jouw analyses écht impact maken? Als (Junior) Business Controller duik je in data, vertaal je cijfers naar inzichten en help je een bruisende organisatie in de sierteelt te laten groeien. Hier krijg je de kans om processen te verbeteren, systemen te verbinden en met jouw werk direct bij te dragen aan het succes van het team. Wat ga je doen als Busines…",2025-11-28 20:29:36+00:00,permanent,business analyst,https://www.adzuna.nl/details/5518377234?utm_medium=api&utm_source=224a9253,,0,,2025-11-28,Nov 2025
RiskShield Business Analyst – Banking,CGI Nederland,"Utrecht, Provincie Utrecht",Netherlands,nl,,,"Position Description: NOTE: Please ONLY apply to this job if you have proven experience with RiskShield. We will not consider applications wiithout RiskShield experience. Uncover Financial Crimes as a RiskShield Business Analyst! Your mission: safeguard the bank and global customers from money launderers and terrorism financiers through behavioral pattern analysis. Your role in our team You're driven to continuously develop and acquire new specialties, particularly excelling in data science and…",2025-10-01 19:28:43+00:00,,business analyst,https://www.adzuna.nl/details/5424740995?utm_medium=api&utm_source=224a9253,excel,0,,2025-10-01,Oct 2025
Applicatiebeheerder/ Business Analist - Juniorfunctie,Jelling,"Son, Son en Breugel",Netherlands,nl,,,"Max € 3.200,- bruto | Ben jij op zoek naar een uitdagende in-house functie als Applicatiespecialist/Business Analist? Lees dan snel verder! Functieomschrijving Op zoek naar een veelzijdige functie binnen een groeiende organisatie waar technologie en procesverbetering samenkomen? Dan is deze rol als Applicatiebeheerder dé kans om jouw analytisch en communicatief talent in te zetten binnen een productieomgeving die volop in beweging is. In deze rol ben je verantwoordelijk voor het optimaliseren v…",2025-12-03 12:08:16+00:00,,business analyst,https://www.adzuna.nl/details/5525542118?utm_medium=api&utm_source=224a9253,,0,,2025-12-03,Dec 2025
Business Analyst – BPMN (ID: 3581),STAFIDE,Nederland,Netherlands,nl,,,"As a Business Analyst – BPMN, you will: Gather, analyze, and document business and functional requirements from stakeholders. Design and support API integrations between internal platforms and external systems. Query, manipulate, and analyze data from multiple sources to generate actionable insights. Develop and maintain API documentation, integration specifications, and technical artifacts. Monitor API calls and troubleshoot data flows to ensure reliability, performance, and data accuracy. Col…",2026-03-13 16:37:07+00:00,contract,business analyst,https://www.adzuna.nl/details/5663585754?utm_medium=api&utm_source=224a9253,,0,,2026-03-13,Mar 2026
Business Analist | Processen & IT verbeteren,WerkTalent,"'s-Gravenhage, Den Haag",Netherlands,nl,48000.0,54000.0,"Als Business Analist bij deze opdrachtgever vertaal je businessvragen naar werkende oplossingen en verbeter je processen rond verloning, data en koppelingen. Je werkt nauw samen met IT en operatie en zorgt dat verbeteringen echt doorgevoerd worden. Het bedrijf biedt persoonlijke aandacht, internationale HR-oplossingen en een cultuur van vertrouwen, verantwoordelijkheid en vrijheid. • Ervaring als (Business) Analist of Processpecialist in een omgeving met IT en operatie • Sterk in procesmodeller…",2026-02-28 05:21:42+00:00,,business analyst,https://www.adzuna.nl/details/5648223205?utm_medium=api&utm_source=224a9253,,0,51000.0,2026-02-28,Feb 2026
Business Analist | Processen & IT verbeteren,,"Wateringen, Westland",Netherlands,nl,48000.0,54000.0,"Als Business Analist bij deze opdrachtgever vertaal je businessvragen naar werkende oplossingen en verbeter je processen rond verloning, data en koppelingen. Je werkt nauw samen met IT en operatie en zorgt dat verbeteringen echt doorgevoerd worden. Het bedrijf biedt persoonlijke aandacht, internationale HR-oplossingen en een cultuur van vertrouwen, verantwoordelijkheid en vrijheid. • Ervaring als (Business) Analist of Processpecialist in een omgeving met IT en operatie • Sterk in procesmodeller…",2026-02-28 02:16:18+00:00,,business analyst,https://www.adzuna.nl/details/5648118433?utm_medium=api&utm_source=224a9253,,0,51000.0,2026-02-28,Feb 2026
Business Analist | Processen & IT verbeteren,WerkTalent,"Wateringen, Westland",Netherlands,nl,,,"Als Business Analist bij deze opdrachtgever vertaal je businessvragen naar werkende oplossingen en verbeter je processen rond verloning, data en koppelingen. Je werkt nauw samen met IT en operatie en zorgt dat verbeteringen echt doorgevoerd worden. Het bedrijf biedt persoonlijke aandacht, internationale HR-oplossingen en een cultuur van vertrouwen, verantwoordelijkheid en vrijheid. Dit ga je doen Als Business Analist bij deze opdrachtgever vertaal je businessvragen naar werkende oplossingen en …",2026-03-03 08:47:47+00:00,,business analyst,https://www.adzuna.nl/details/5652124763?utm_medium=api&utm_source=224a9253,,0,,2026-03-03,Mar 2026
IT Business Analist regio Noord,Randstad Professional,"Oosterpoortwijk, Groningen",Netherlands,nl,69600.0,69600.0,"Bedrijfsomschrijving Randstad Digital is de IT-dienstverleningstak van Randstad Groep Nederland, gespecialiseerd in digitale transformatie en het bieden van IT-oplossingen bij onze klanten. Wij bieden IT-consultancy, projectmanagement en het detacheren IT-professionals. Ons doel is organisaties te ondersteunen bij het realiseren van hun digitale ambities. We combineren lokale expertise met een wereldwijd netwerk van IT-talent. Bij ons staat het verbinden van de juiste mensen met de juiste proje…",2026-03-06 08:15:43+00:00,,business analyst,https://www.adzuna.nl/details/5656055595?utm_medium=api&utm_source=224a9253,,0,69600.0,2026-03-06,Mar 2026
Business Analist Marketing & E-commerce,Watson Health & Beauty Europe,"Veldhoven, Noord-Brabant",Netherlands,nl,,,"Dit ga je doen Als Business Analist bij AS Watson, bedrijf achter Kruidvat, Trekpleister en ICI PARIS XL, vertaal jij de behoeften van onze marketing, finance, trading en online business collega’s naar concrete functionaliteiten voor onze CRM-, marketing- en ecommerceplatformen. Met jouw scherpe blik op processen en techniek maak je onze oplossingen slimmer, klantreizen beter en digitale platforms stabieler. Je zorgt dat wensen worden omgezet in duidelijke requirements waar onze developers dire…",2026-02-01 01:34:05+00:00,,business analyst,https://www.adzuna.nl/details/5608016237?utm_medium=api&utm_source=224a9253,,0,,2026-02-01,Feb 2026
Juniorfunctie - Functioneel Applicatiebeheerder / Business Analist,Jelling,"Lombardijen, Rotterdam",Netherlands,nl,,,"Max € 3.500,- | Ben jij op zoek naar een uitdaging als functioneel applicatiebeheerder / business analist? Reageer dan direct! Functieomschrijving Ben jij op zoek naar een uitdagende functie bij een jong en groeiend bedrijf? Krijg jij energie van het ondersteunen van collega’s, het optimaliseren van bedrijfsprocessen en het uitvoeren van implementatieprojecten? Dan is deze vacature perfect voor jou! Voor een productiebedrijf in de regio Rotterdam zijn wij op zoek naar een Functioneel Applicatie…",2025-12-23 08:07:14+00:00,,business analyst,https://www.adzuna.nl/details/5552819577?utm_medium=api&utm_source=224a9253,,0,,2025-12-23,Dec 2025
IT Business Analyst & Project Manager,VAROPreem,"Kop van Zuid, Rotterdam",Netherlands,nl,,,"IT Business Analyst & Project Manager Hours: Fulltime, 40 hours Location: Rotterdam, The Netherlands The Position We are looking for an experienced IT Business Analyst & Project Manager for our Rotterdam office. In this senior role, you will operate at the intersection of IT operations, business processes, and project delivery within a complex, multi-site terminal environment. The position blends strategic project leadership with hands-on operational support, driving continuity, efficiency, and…",2026-02-28 01:57:59+00:00,,business analyst,https://www.adzuna.nl/details/5648078320?utm_medium=api&utm_source=224a9253,,0,,2026-02-28,Feb 2026
Senior Business Analyst Supply Chain,Kramp Groep,Nederland,Netherlands,nl,,,"Kramp is Europe’s leading supplier of parts, accessories and services for the agricultural sector. We are a digital company with a strong logistical heart: our supply chain is the backbone of everything we do. Through innovative IT solutions and data-driven decision making, we ensure our customers always get what they need – quickly, reliably and efficiently. Within the Product Organisation Supply Chain, we work in multidisciplinary teams on the digital products that support our end-to-end supp…",2026-03-09 02:11:30+00:00,,business analyst,https://www.adzuna.nl/details/5659041767?utm_medium=api&utm_source=224a9253,,0,,2026-03-09,Mar 2026
Technisch Business Analist (Data & IT),Marktlink,"Binnenstad, Amsterdam",Netherlands,nl,,,"Your goal Marktlink Capital is a leading Private Equity & Venture Capital (PE & VC) fund manager in the Netherlands, with a team of experienced professionals who combine in-depth expertise with a hands-on approach. With over EUR 3 billion in raised capital and investors across more than 100 PE & VC funds, Marktlink provides access to high-quality investment opportunities for entrepreneurs and private investors. Within the Data & Reporting team, we focus on providing stakeholders across our orga…",2026-02-24 22:22:51+00:00,,business analyst,https://www.adzuna.nl/details/5644179159?utm_medium=api&utm_source=224a9253,,0,,2026-02-24,Feb 2026
Business Analyst Management Accounting Reporting,ING,Nederland,Netherlands,nl,,,"Please note that we have additional positions open for Business Analyst's for Financial Reporting. When you apply and we invite you for an interview, note that we will ask for your preference, but will assess you 1 time for all open BA positions in our team. What You’ll Be Doing As a Business Analyst, you’ll work in a cross-functional Agile squad focused on delivering high-quality, future-proof solutions. A Business Analyst (BA) in a Management Accounting (MA) reporting environment acts as the …",2026-03-14 02:21:58+00:00,,business analyst,https://www.adzuna.nl/details/5664479281?utm_medium=api&utm_source=224a9253,,0,,2026-03-14,Mar 2026
Senior Product Owner / Business Analyst,dentsu,Nederland,Netherlands,nl,,,"Job Description: As Senior Product Business Analyst / Product Owner for one of our key clients, you will own the technology vision, define and prioritise the product backlog, and translate business needs into clear, actionable specifications for development teams. You will work at the intersection of business, design, and technology—ensuring every deliverable meets client expectations, aligns with the wider technical strategy, and delivers meaningful value. You will play a critical role in eval…",2025-12-16 00:56:59+00:00,,business analyst,https://www.adzuna.nl/details/5543552786?utm_medium=api&utm_source=224a9253,,0,,2025-12-16,Dec 2025
Business Analyst - Nutrition - Central Europe,Abbott,"Hoofddorp, Haarlemmermeer",Netherlands,nl,,,"About Abbott Abbott is a global healthcare leader, creating breakthrough science to improve people's health and helping people live their best lives. Our International Nutrition Division (ANI) is seeking an experienced Business Analyst to support the Central Europe cluster . This is a maternity-cover role with a minimum 18-month fixed-term contract . You will support the financial performance and strategic decisions across 3-4 countries representing ~30% of the cluster's sales. What You'll Do  …",2026-03-18 05:22:41+00:00,,business analyst,https://www.adzuna.nl/details/5670350190?utm_medium=api&utm_source=224a9253,,0,,2026-03-18,Mar 2026
Business Analyst (m/f/d),Sofico,Nederland,Netherlands,nl,,,"About the job The Miles Enterprise Suite is constantly evolving to support the growing demands of the leasing, fleet management, and mobility services industry. As Sofico expands into new markets and verticals, it’s important to build smarter, more flexible software solutions that help our customers stay ahead. Your playground? The world of automotive finance , covering everything from private lease and balloon credit to brokered business. This business analyst joins one of the product teams fo…",2025-10-18 21:36:29+00:00,,business analyst,https://www.adzuna.nl/details/5454374932?utm_medium=api&utm_source=224a9253,,0,,2025-10-18,Oct 2025
Junior Business Analyst – Engineering Operations,Thales,"Hengelo, Overijssel",Netherlands,nl,,,"Location: Hengelo, Netherlands Junior Business Analyst – Engineering Operations About Thales ‘The people we rely on to make the world go round – they rely on Thales’. In a fast-changing and increasingly unpredictable world full of opportunities, people come to us with big ambitions – to make your life better and more secure. Our employees, who are part of a unique and varied team with many different fields of expertise and a wide range of talents and cultures, develop and deliver outstanding hi…",2026-03-15 02:09:03+00:00,,business analyst,https://www.adzuna.nl/details/5665965859?utm_medium=api&utm_source=224a9253,,0,,2026-03-15,Mar 2026
Business Analyst COOF Intelligent Automation,ING,Nederland,Netherlands,nl,,,"As a Business Analyst in the Intelligent Automation team, you are the bridge between business needs and automation delivery. You identify automation opportunities within the ING Finance domain based upon the Finance strategic priorities, evaluate the fit for purpose solutioning, translate processes into scalable solutions. You identify and initiate automation potential in the Finance domain. You work closely with stakeholders across Finance business teams, IT and the Intelligent Automation team…",2026-01-23 01:33:31+00:00,,business analyst,https://www.adzuna.nl/details/5596466370?utm_medium=api&utm_source=224a9253,,0,,2026-01-23,Jan 2026
Business Analyst / Requirements Engineer - Space,CGI Nederland,Nederland,Netherlands,nl,,,"Position Description: Are you a Junior Requirement Engineer who would like to apply their experience to the competitive space industry, requiring the highest level of international security and contributing to Galileo and IRIS2, Europe's satellite navigation systems? Your role CGI Space Netherlands is looking for an engineer to work at our client site in France (Paris area). The objective of the job is to provide system requirement engineering for several space programs. You will contribute to …",2025-09-26 19:44:46+00:00,,business analyst,https://www.adzuna.nl/details/5415985449?utm_medium=api&utm_source=224a9253,,0,,2025-09-26,Sep 2025
Business Analyst / Requirements Engineer - Space,CGI,Nederland,Netherlands,nl,,,"CGI Netherlands - Welkom bij CGI – Leer ons kennen in 90 seconden By playing this video you consent to Google/YouTube processing your data and using cookies – Learn more . Position Description: Are you a Junior Requirement Engineer who would like to apply their experience to the competitive space industry, requiring the highest level of international security and contributing to Galileo and IRIS2, Europe's satellite navigation systems? Your role CGI Space Netherlands is looking for an engineer …",2026-03-03 02:10:14+00:00,,business analyst,https://www.adzuna.nl/details/5651869862?utm_medium=api&utm_source=224a9253,,0,,2026-03-03,Mar 2026
Senior Business Analyst – nCino (ID:3437),STAFIDE,Nederland,Netherlands,nl,,,"As a Senior Business Analyst – nCino, you will: Work as a key functional expert for nCino on the Salesforce platform, supporting end-to-end lending transformation initiatives. Translate complex banking and lending business needs into clear functional specifications, user stories, use cases, and process flows. Lead business analysis activities across Loan Origination, Underwriting, and Servicing modules. Act as a critical liaison between business stakeholders and technical teams including develo…",2026-03-03 16:29:07+00:00,contract,business analyst,https://www.adzuna.nl/details/5652448000?utm_medium=api&utm_source=224a9253,,0,,2026-03-03,Mar 2026
Murex Risk / XVA Business Analyst / Configurator,Varrlyn,Nederland,Netherlands,nl,,,"Job Description We are looking for an experienced Murex Business Analyst/Configurator to join our Risk/XVA squad. In this role, you will support change initiatives across the Markets and Treasury domain, including regulatory-driven programs such as the Fundamental Review of the Trading Book (FRTB). The ideal candidate brings strong expertise in Murex, risk management, and XVA, combined with excellent analytical and configuration skills. 1. Murex Configuration and Support: Configure, maintain, a…",2026-03-03 19:20:07+00:00,,business analyst,https://www.adzuna.nl/details/5652604911?utm_medium=api&utm_source=224a9253,excel,0,,2026-03-03,Mar 2026
Business Analist - Medior/Senior – Publieke Veiligheid,CGI Nederland,Nederland,Netherlands,nl,,,"Position Description: Ben jij toe aan een nieuwe uitdaging als Business Analist? Kom werken bij CGI Nederland! Dit ga je doen Als Business Analist ben je de partner voor één van onze klanten op hun weg naar digitale transformatie. Je helpt de klant bij het vertalen, verfijnen en beschrijven van (complexe) uitdagingen. Nadat je een begrip hebt gecreëerd voor jezelf en voor alle partijen, onderzoek & beschrijf je de mogelijke oplossingen. Ook ga je aan de slag om stap voor stap oplossingen te rea…",2026-01-20 22:21:06+00:00,,business analyst,https://www.adzuna.nl/details/5593094209?utm_medium=api&utm_source=224a9253,,0,,2026-01-20,Jan 2026
IT Business Analist regio Zuid-West,Randstad Professional,"Leidschenveen, Den Haag",Netherlands,nl,69600.0,69600.0,"Bedrijfsomschrijving Randstad Digital is de IT-dienstverleningstak van Randstad Groep Nederland, gespecialiseerd in digitale transformatie en het bieden van IT-oplossingen bij onze klanten. Wij bieden IT-consultancy, projectmanagement en het detacheren IT-professionals. Ons doel is organisaties te ondersteunen bij het realiseren van hun digitale ambities. We combineren lokale expertise met een wereldwijd netwerk van IT-talent. Bij ons staat het verbinden van de juiste mensen met de juiste proje…",2026-03-06 08:14:52+00:00,,business analyst,https://www.adzuna.nl/details/5656055509?utm_medium=api&utm_source=224a9253,,0,69600.0,2026-03-06,Mar 2026
SNM Senior Supply Chain Business Analyst Job,Synsel Techniek,"Veldhoven, Noord-Brabant",Netherlands,nl,,,"Over de functie Bedrijfsomschrijving: Locatie: Veldhoven. Deze organisatie ontwikkelt en produceert geavanceerde machines voor de high-tech machinebouw en levert complexe systemen aan internationale klanten. De organisatie richt zich op procesoptimalisatie, logistieke ketens en technologische innovatie om productie-efficiëntie te verhogen. In Veldhoven werkt men continu aan het verbeteren van logistieke processen en de samenwerking met leveranciers, met een sterke focus op kwaliteit, leverbetro…",2026-03-18 15:16:26+00:00,,business analyst,https://www.adzuna.nl/details/5670713401?utm_medium=api&utm_source=224a9253,,0,,2026-03-18,Mar 2026
Medior Business Analist - Iron Fuel Technology,Werken op IPKW,"Waalre, Noord-Brabant",Netherlands,nl,,,"Organisatie Wil jij bijdragen aan de decarbonisatie van de industrie en tegelijkertijd sterke economische resultaten realiseren? Word Business Analist bij RIFT en help ons impact te maken met onze innovatieve Iron Fuel Technology. RIFT is een snelgroeiende, innovatieve start-up die de warmte-intensieve industrie wil verduurzamen met behulp van Iron Fuel Technology. Wij lopen voorop in het ontwikkelen van technologieën die zowel ecologisch als economisch duurzaam zijn. Met ons dynamische team va…",2026-03-11 18:59:46+00:00,,business analyst,https://www.adzuna.nl/details/5661813691?utm_medium=api&utm_source=224a9253,,0,,2026-03-11,Mar 2026
GD26/0024: Business Analist Online Formulieren,Hinttech Staffing,"'s-Gravenhage, Den Haag",Netherlands,nl,,,"Als Business Analist zorg je ervoor dat digitale formulieren logisch, toegankelijk, gebruiksvriendelijk en technisch correct worden ontworpen en gerealiseerd. Je vertaalt wensen en eisen van stakeholders naar heldere functionele ontwerpen (FO’s). Deze vormen de basis voor bouw, test en oplevering door het developmentteam. Tijdens technische refinements licht je jouw ontwerpen toe en zorg je voor duidelijke afstemming. Je werkt nauw samen met de andere Business Analist binnen het formulierenteam…",2026-02-18 02:33:18+00:00,contract,business analyst,https://www.adzuna.nl/details/5633886600?utm_medium=api&utm_source=224a9253,,0,,2026-02-18,Feb 2026
Senior ServiceNow Developer & Business Analyst - Platform,ITproposal B.V.,"Amsterdam, Noord-Holland",Netherlands,nl,,,"Over de functie Voor een toonaangevende organisatie in Amsterdam zijn wij op zoek naar een ervaren Senior ServiceNow Developer & Business Analyst die een hybride rol vervult op het ServiceNow platform. Je combineert technische ontwikkelexpertise met procesanalyse en requirements gathering, waarbij je fungeert als de schakel tussen business stakeholders en technische teams. Deze rol vereist iemand die zowel hands-on development kan uitvoeren als business requirements kan vertalen naar functionel…",2025-12-30 20:40:22+00:00,contract,business analyst,https://www.adzuna.nl/details/5560104880?utm_medium=api&utm_source=224a9253,,1,,2025-12-30,Dec 2025
Business Analist – CRS/FATCA/QI Renewal,Rado Bank,Nederland,Netherlands,nl,,,"This is what we offer you Gross monthly salary between € 4.931 and € 7.043 (scale 09). Thirteenth month's salary and 8% holiday allowance 10% Employee Benefit Budget EUR 1,400 development budget per year Hybrid working: balance between home and office work (possible for most roles) A pension, for which you can set the maximum amount of your personal contribution View all our benefits. Job Title Business Analist – CRS/FATCA/QI Renewal Job Description Drive the renewal of CRS, FATCA and QI proces…",2026-02-27 01:45:53+00:00,,business analyst,https://www.adzuna.nl/details/5646769772?utm_medium=api&utm_source=224a9253,,1,,2026-02-27,Feb 2026
Stage Business Analyst Conversational Shopping (GenAI),Albert Heijn,"Zaandam, Zaanstad",Netherlands,nl,,,"Wat ga je doen? . Als Stagiair binnen het domein Innovation, Inspire & Customer maak je kennis met de wereld van conversational shopping bij Albert Heijn. Je werkt aan Steijn, onze digitale assistent die klanten helpt in de AH app. Je draagt direct bij aan het verbeteren van de klantbeleving én aan het toekomstbestendig door kansen te ontdekken. Een ideale plek om te leren, te ontdekken en echte impact te maken. Jouw nieuwe baan en werkplek. Als Stagiair Business Analyst Conversational Shopping…",2026-03-13 02:18:19+00:00,contract,business analyst,https://www.adzuna.nl/details/5663117166?utm_medium=api&utm_source=224a9253,,0,,2026-03-13,Mar 2026
Senior Business Analyst - Identity & Access Management,Adyen,"Amsterdam, Noord-Holland",Netherlands,nl,,,"This is Adyen Adyen provides payments, data, and financial products in a single solution for customers like Meta, Uber, H&M, and Microsoft - making us the financial technology platform of choice. At Adyen, everything we do is engineered for ambition. For our teams, we create an environment with opportunities for our people to succeed, backed by the culture and support to ensure they are enabled to truly own their careers. We are motivated individuals who tackle unique technical challenges at sc…",2026-03-08 02:14:21+00:00,,business analyst,https://www.adzuna.nl/details/5658201175?utm_medium=api&utm_source=224a9253,,0,,2026-03-08,Mar 2026
Business Analyst Ncino Salesforce - 12 Months Contract,Belmont Lavan Ltd,"Amsterdam, Noord-Holland",Netherlands,nl,,,"As a Business Analyst specializing in nCino, you will play a pivotal role in bridging the gap between our business objectives and technology solutions. You will work with stakeholders to understand their needs and translate them into actionable requirements for the nCino platform, enabling the organization to optimize its banking operations and enhance customer experiences. Key Responsibilities: Gather, document, and analyze business requirements related to nCino implementations and enhancement…",2026-02-04 16:46:58+00:00,contract,business analyst,https://www.adzuna.nl/details/5613638566?utm_medium=api&utm_source=224a9253,,0,,2026-02-04,Feb 2026
Business Information Analyst,Sopra Steria,"Nieuwegein, Provincie Utrecht",Netherlands,nl,,,"Vacatureomschrijving Maak verschil op het snijvlak van business en IT Als Business IT Analist bij Sopra Steria help je organisaties om hun processen, informatiestromen en IT-landschap structureel te verbeteren. Jij vormt de brug tussen business en IT en vertaalt strategische ambities naar oplossingen die niet alleen technisch kloppen, maar ook echt werken in de dagelijkse praktijk. Je werkt aan afwisselende projecten binnen onder andere de publieke sector, financiële dienstverlening en utilitie…",2026-03-16 07:47:04+00:00,,business analyst,https://www.adzuna.nl/details/5668357874?utm_medium=api&utm_source=224a9253,,0,,2026-03-16,Mar 2026
Bedrijfsanalist IT,Start People,"Stoutenburg, Leusden",Netherlands,nl,37752.0,61224.0,Wat je gaat doen Als bedrijfsanalist in Leusden speel je een belangrijke rol in het verbeteren van de IT-systemen en processen binnen de organisatie. Je werkt in een dynamische omgeving waar jouw analytische vaardigheden en IT-kennis bijdragen aan efficiëntere werkmethoden en een betere samenwerking tussen teams. Door jouw inspanningen zorg je ervoor dat de organisatie blijft voldoen aan wet- en regelgeving en zich kan blijven richten op maatschappelijke verantwoordelijkheid. Wat je gaat doen: …,2026-02-17 18:22:59+00:00,,business analyst,https://www.adzuna.nl/land/ad/5633247748?se=ZNwnKcYj8RGqPqv64Zsxzg&utm_medium=api&utm_source=224a9253&v=7E6658036AAC62BA0D9993DA4E6ED3852081A561,,0,49488.0,2026-02-17,Feb 2026
"Medior/Senior Business Analist - Overheid, Zorg en Welzijn",CGI Nederland,Nederland,Netherlands,nl,,,"Position Description: Ben jij een gedreven teamspeler die zich graag vastbijt in complexe vraagstukken, analytisch is en graag een bijdrage wilt leveren aan een gezonde Nederlandse bevolking? Dan is dit jouw uitgelezen kans om met ons het verschil te maken voor miljoenen mensen in Nederland en direct een positieve impact op onze samenleving te hebben. Jouw rol in ons team Als business analist werk je in ons team mee aan het analyseren en beantwoorden van vraagstukken die spelen bij klanten in d…",2025-10-01 19:28:43+00:00,,business analyst,https://www.adzuna.nl/details/5424741076?utm_medium=api&utm_source=224a9253,,0,,2025-10-01,Oct 2025
Business Intelligence Analist,Werelds in mens & werk,"Tilburg, Noord-Brabant",Netherlands,nl,,,"In deze nieuw vorm geven functie van Business Intelligence Analist, krijg je volop de ruimte om deze zelf verder vorm te geven. Je vervult een belangrijke schakel in de ontwikkeling van onze opdrachtgever naar hét kenniscentrum in de regio en dé autoriteit in de branche. Je taken en verantwoordelijkheden bestaan met name uit: ‣ het vertalen van business vragen naar analytische oplossingen; ‣ projectleider voor IT projecten en daarmee aansturen van extern betrokken partijen; ‣ Meedenken over dat…",2024-08-09 20:48:02+00:00,,business analyst,https://www.adzuna.nl/details/4819106363?utm_medium=api&utm_source=224a9253,,0,,2024-08-09,Aug 2024
Business Informatie Analist,CGI Nederland,Nederland,Netherlands,nl,,,"Position Description: (Note: This job posting is only open to native level or near-native level Dutch speakers . If you are not proficient in Dutch, please have a look at our other job postings instead!) Spreek jij native of near-native Nederlands? Lees dan verder! Werk jij graag op het snijvlak tussen Business en IT? Heb jij verstand van producten en processen in de financiele markt (verzekeringen en/of pensioenen), en kun je die doorvertalen naar IT-systemen en IT- architectuur? Dan zijn we n…",2026-03-18 22:51:29+00:00,,business analyst,https://www.adzuna.nl/details/5671282580?utm_medium=api&utm_source=224a9253,,0,,2026-03-18,Mar 2026
Business Performance Analyst,BYD Europe,"Rijsenhout, Haarlemmermeer",Netherlands,nl,,,"About the department: The BYD After sales Customer Care & Development Department ensures to deliver excellent customer service experiences across all customer touchpoints, optimizes the customer journey and enhances customer experience through digital platforms, call center, roadside assistance services, user app management and marketing content in line with European corporate and consumer protection standards. Focused on ensuring customer satisfaction and loyalty, we are now looking for a Busi…",2025-01-10 00:46:09+00:00,,business analyst,https://www.adzuna.nl/details/5004238381?utm_medium=api&utm_source=224a9253,excel,0,,2025-01-10,Jan 2025
Product Manager/ Sr. Business Analyst: Trading Risk,Cargill,"Schiphol, Haarlemmermeer",Netherlands,nl,,,"Cargill is committed to providing food and agricultural solutions to nourish the world in a safe, responsible, and sustainable way. Sitting at the heart of the supply chain, we partner with farmers and customers to source, make and deliver products that are vital for living. Our 155,000 team members innovate with purpose, providing customers with life's essentials so businesses can grow, communities prosper, and consumers live well. With over 160 years of experience as a family company, we look…",2026-01-25 04:57:40+00:00,,business analyst,https://www.adzuna.nl/details/5599774255?utm_medium=api&utm_source=224a9253,,0,,2026-01-25,Jan 2026
